Well_Name,DEPT,DPHZ,DT,GR_EDTC,HCAL,HDRA,NPHI,PEFZ,RHOZ,RLA3,RLA4,RLA5,RM_HRLT,SPHI,SVEL,TENS,TT1,TT2,TT3,TT4
MIP_4H,191,0.399,52.1202,23.0927,3.9543,0.2294,0.4641,5.7611,2.0296,0.0006,100000,0.0024,0.0014,-0.0465,19186.4043,1594,454.7345,345.5402,451.5487,318.8678
MIP_4H,191.5,0.399,56.2996,25.341,3.9543,0.2287,0.471,5.749,2.0296,0.0013,100000,0.005,0.0014,0.0033,17762.125,1570,454.1205,345.1581,448.8866,320.0753
MIP_4H,192,0.4007,56.1786,25.2838,3.9599,0.2301,0.4947,5.7569,2.0268,0.0005,100000,0.0007,0.0014,0.002,17800.3594,1545,454.2187,344.7714,449.0436,320.2919
MIP_4H,192.5,0.4012,55.8919,26.6966,3.9543,0.2308,0.5255,5.7708,2.0261,0.0019,0.0001,0.0009,0.0014,-0.0012,17891.6934,1549,453.0533,344.5677,445.7856,323.3073
MIP_4H,193,0.3992,56.1423,26.545,3.9543,0.2324,0.5523,5.8069,2.0293,0.0016,0.0002,0.0022,0.0013,0.0016,17811.8652,1557,452.3296,344.4585,445.2339,348.9479
MIP_4H,193.5,0.3959,55.9743,25.3953,3.9599,0.2315,0.5615,5.8412,2.0347,0.001,100000,0.0014,0.0014,-0.0003,17865.3301,1562,452.0326,345.5354,442.7841,348.5244
MIP_4H,194,0.3934,55.8575,25.5788,3.9618,0.2313,0.5496,5.8737,2.0387,0.0005,100000,0.0005,0.0014,-0.0016,17902.709,1552,452.2022,344.4024,441.1041,328.7901
MIP_4H,194.5,0.3933,55.5975,24.1472,3.9656,0.2308,0.5781,5.903,2.039,100000,100000,100000,0.0014,-0.0045,17986.4219,1550,454.8708,345.6824,441.6817,325.8977
MIP_4H,195,0.3922,55.5533,26.1893,3.9543,0.2329,0.6271,5.9385,2.0407,0.0003,100000,0.001,0.0014,-0.005,18000.7207,1567,453.8033,344.7606,441.4728,324.8706
MIP_4H,195.5,0.3921,55.6207,25.7636,3.9599,0.2336,0.6676,5.9788,2.0409,0.0011,100000,0.0014,0.0014,-0.0043,17978.9121,1556,454.3984,345.1241,440.7366,326.3746
MIP_4H,196,0.3913,55.8122,25.4,3.9543,0.2318,0.6599,6.004,2.0422,0.0004,100000,0.0016,0.0014,-0.0021,17917.2441,1548,454.0078,345.5368,439.6135,326.0956
MIP_4H,196.5,0.3905,55.9775,25.3183,3.9599,0.2304,0.5956,6.0226,2.0435,0.0023,0.0004,0.0022,0.0014,-0.0003,17864.3184,1543,453.3771,345.4375,438.935,325.8157
MIP_4H,197,0.3888,55.8527,25.7704,3.9656,0.2298,0.5676,6.0341,2.0462,0.0026,0.0007,0.0032,0.0014,-0.0016,17904.2344,1560,454.0484,346.05,440.1334,325.0529
MIP_4H,197.5,0.3894,56.266,27.6044,3.9543,0.2291,0.582,6.0434,2.0453,0.0031,0.0014,0.0046,0.0015,0.003,17772.7363,1577,454.3491,346.753,441.3603,323.1929
MIP_4H,198,0.3885,55.6937,27.9291,3.9543,0.2289,0.587,6.0416,2.0467,0.0008,100000,0.0025,0.0015,-0.0034,17955.3652,1557,455.3626,346.8437,442.4064,326.1799
MIP_4H,198.5,0.3859,56.1132,27.1657,3.9599,0.2306,0.6355,6.0271,2.051,0.0012,100000,0.0006,0.0014,0.0013,17821.127,1579,456.2873,346.0878,441.8491,327.3974
MIP_4H,199,0.3831,56.1015,27.6145,3.9599,0.2344,0.6251,6.014,2.0556,0.0004,100000,0.0015,0.0014,0.0011,17824.8398,1569,455.4657,346.0545,442.3164,327.4414
MIP_4H,199.5,0.3844,56.511,26.7648,3.9599,0.2334,0.6228,5.9947,2.0534,0.0018,0.0002,0.0027,0.0014,0.0057,17695.6621,1569,455.24,346.7833,442.8305,327.9735
MIP_4H,200,0.3863,56.7899,26.6179,3.9599,0.2317,0.5881,5.9914,2.0504,0.0024,0.0011,0.0032,0.0014,0.0087,17608.7734,1548,454.1196,346.3667,441.0849,327.1761
MIP_4H,200.5,0.3857,56.3636,24.5968,3.9543,0.231,0.5962,6.013,2.0512,0.0025,0.0012,0.0039,0.0014,0.004,17741.9316,1554,453.7974,346.3487,443.1637,327.9558
MIP_4H,201,0.3847,57.3065,24.291,3.9543,0.2337,0.6487,6.0679,2.0529,0.0014,0.0003,0.0036,0.0014,0.0142,17450.0176,1567,455.0995,345.5652,442.7121,325.3772
MIP_4H,201.5,0.385,55.5834,21.9214,3.9543,0.2353,0.6395,6.1192,2.0525,0.0035,0.0023,0.0056,0.0014,-0.0047,17990.9922,1563,454.4011,346.0077,442.3214,326.9111
MIP_4H,202,0.3851,56.1942,22.5683,3.9599,0.2366,0.6816,6.1371,2.0522,0.0017,0.0007,0.0051,0.0015,0.0022,17795.4258,1571,454.9912,346.4424,444.1248,325.2715
MIP_4H,202.5,0.3853,56.3728,24.6387,3.9543,0.2357,0.6542,6.1244,2.052,0.0024,0.0012,0.0058,0.0015,0.0041,17739.0488,1552,456.6767,345.5821,444.6081,325.3724
MIP_4H,203,0.3856,56.1484,26.424,3.9543,0.2327,0.661,6.0811,2.0515,0.0028,0.0016,0.0062,0.0015,0.0017,17809.9512,1581,455.38,347.0142,442.3293,326.7707
MIP_4H,203.5,0.3873,56.9832,25.2139,3.9599,0.2291,0.6248,6.0239,2.0486,0.0017,0.0001,0.0049,0.0015,0.0108,17549.0234,1573,456.0869,347.2464,441.8119,325.9901
MIP_4H,204,0.3876,57.4793,23.8312,3.9543,0.2285,0.7003,5.9688,2.0482,0.003,0.0017,0.0043,0.0015,0.0161,17397.5703,1573,455.3706,346.3734,442.4181,327.0956
MIP_4H,204.5,0.3892,51.5278,25.0495,3.9599,0.2296,0.7171,5.9441,2.0456,0.004,0.0025,0.0049,0.0015,-0.0542,19407.0078,1573,454.905,348.5035,442.9834,325.1246
MIP_4H,205,0.3904,58.2043,26.7876,3.9599,0.2308,0.7128,5.9514,2.0436,0.0025,0.0013,0.0046,0.0015,0.0237,17180.8613,1577,455.5385,346.9091,446.0389,325.9679
MIP_4H,205.5,0.3933,57.3136,27.4334,3.9543,0.2285,0.667,5.9616,2.039,0.0028,0.0015,0.0045,0.0015,0.0143,17447.8809,1592,455.9694,346.5987,443.8708,326.112
MIP_4H,206,0.3955,57.7953,28.8133,3.9543,0.2253,0.6922,5.9559,2.0353,0.0009,100000,0.003,0.0015,0.0194,17302.4316,1575,455.5878,347.6043,446.3758,325.4602
MIP_4H,206.5,0.396,58.2304,25.8515,3.9543,0.2248,0.7299,5.9469,2.0346,0.0009,100000,0.0024,0.0015,0.0239,17173.1699,1568,455.0537,346.405,448.7967,324.451
MIP_4H,207,0.3934,58.2027,28.501,3.9599,0.2285,0.7117,5.9638,2.0387,0.0022,0.0006,0.0028,0.0015,0.0237,17181.3457,1593,455.8587,346.8309,450.4989,328.633
MIP_4H,207.5,0.3884,59.1234,27.4898,3.9543,0.2326,0.68,5.9899,2.047,0.0015,0,0.0022,0.0014,0.033,16913.7754,1564,455.4316,346.1803,444.6864,325.1899
MIP_4H,208,0.3855,60.54,28.4427,3.9543,0.233,0.6601,6.0154,2.0516,0.0027,0.0008,0.0026,0.0014,0.0469,16517.998,1569,454.9712,346.4391,449.1219,326.3851
MIP_4H,208.5,0.3845,60.6366,24.2503,3.9543,0.2309,0.6736,6.0203,2.0533,0.0006,100000,0.0006,0.0014,0.0478,16491.6934,1548,454.5881,347.4206,458.0214,323.4008
MIP_4H,209,0.3866,60.9633,23.1159,3.9543,0.2291,0.738,6.0364,2.0498,0.001,100000,0.0009,0.0014,0.0509,16403.2988,1551,456.2512,345.8618,456.9329,322.6276
MIP_4H,209.5,0.3864,59.3953,29.4942,3.9543,0.229,0.8054,6.0511,2.0501,0.0017,100000,0.0009,0.0014,0.0357,16836.3438,1554,455.3133,346.6193,458.1024,325.7043
MIP_4H,210,0.3853,59.6426,38.6876,3.9543,0.2288,0.8173,6.0536,2.052,0.0015,100000,0.0011,0.0014,0.0382,16766.5371,1567,455.5097,347.6655,459.7931,323.752
MIP_4H,210.5,0.3843,60.4643,48.7816,3.9543,0.2271,0.7591,6.0395,2.0536,0.0012,100000,0.0005,0.0014,0.0461,16538.6914,1568,455.4634,346.2387,457.3246,324.2225
MIP_4H,211,0.3862,59.0748,55.0101,3.9543,0.2253,0.737,6.0277,2.0504,0.0003,100000,100000,0.0014,0.0325,16927.7031,1557,455.9353,346.7796,455.2037,324.2673
MIP_4H,211.5,0.3888,59.5216,54.2726,3.9588,0.2271,0.7383,6.0469,2.0463,100000,100000,100000,0.0014,0.037,16800.6367,1570,456.9435,345.7012,457.1475,324.6537
MIP_4H,212,0.39,58.5856,54.112,3.9543,0.23,0.7464,6.0704,2.0443,0.0006,100000,0.0001,0.0014,0.0276,17069.0391,1573,457.3043,347.3393,455.0422,329.6028
MIP_4H,212.5,0.3901,58.7851,54.112,3.9543,0.2318,0.7413,6.072,2.0441,0.0017,100000,0.001,0.0014,0.0296,17011.1035,1575,456.5681,347.6627,453.4841,327.4387
MIP_4H,213,0.3899,59.2387,61.1177,3.9543,0.2313,0.7862,6.0474,2.0445,0.001,100000,0.0003,0.0014,0.0342,16880.8613,1577,459.1166,346.9322,454.3879,322.758
MIP_4H,213.5,0.3894,59.2741,64.259,3.9543,0.2292,0.7879,6.0295,2.0453,0.0006,100000,100000,0.0014,0.0345,16870.7813,1573,458.5592,347.5313,452.3973,324.9946
MIP_4H,214,0.39,58.4526,64.6001,3.9543,0.2259,0.7635,6.0381,2.0443,0.0011,100000,0.0007,0.0014,0.0262,17107.8809,1566,458.6249,348.8647,453.2953,323.7089
MIP_4H,214.5,0.3891,52.7162,55.7508,3.9543,0.2251,0.7454,6.0723,2.0457,0.0019,100000,0.0013,0.0014,-0.0389,18969.5078,1544,460.0477,348.3914,451.1907,328.0903
MIP_4H,215,0.3872,53.3083,53.7659,3.9618,0.2277,0.7855,6.0994,2.0489,0.0013,100000,0.0008,0.0014,-0.0316,18758.8145,1552,466.96,350.2169,464.9609,326.2424
MIP_4H,215.5,0.3854,53.3018,49.7774,3.9543,0.2309,0.7614,6.1007,2.0519,0.002,100000,0.0014,0.0014,-0.0316,18761.1016,1549,465.5486,350.2733,460.5866,330.781
MIP_4H,216,0.3845,60.317,53.9812,3.9543,0.2284,0.723,6.0634,2.0532,0.0013,100000,0.0002,0.0014,0.0447,16579.0664,1545,468.1602,357.2541,462.5513,336.1439
MIP_4H,216.5,0.3723,63.8363,54.3499,3.9656,0.2302,0.6549,6.0198,2.0732,100000,100000,100000,0.0014,0.0767,15665.0752,1535,467.8313,356.6362,461.8133,360.1994
MIP_4H,217,0.3545,62.9665,51.3737,3.9599,0.2366,0.688,5.9959,2.1022,100000,100000,100000,0.0014,0.0691,15881.4648,1525,467.2755,357.2682,462.2154,361.6877
MIP_4H,217.5,0.3459,63.7032,51.2257,3.9543,0.2427,0.6956,5.9838,2.1162,0.0017,100000,0.0009,0.0014,0.0756,15697.793,1557,468.2796,357.8922,461.1151,360.2775
MIP_4H,218,0.3612,64.4018,48.8677,3.9543,0.2379,0.767,5.9678,2.0913,0.0011,100000,0.0005,0.0014,0.0815,15527.5156,1551,468.0321,356.7189,461.8122,360.0759
MIP_4H,218.5,0.3793,57.8194,50.3691,3.9543,0.23,0.7187,5.9331,2.0617,0.0013,100000,0.0007,0.0014,0.0197,17295.2207,1569,465.998,359.0849,460.2396,332.9
MIP_4H,219,0.3882,59.9412,49.8546,3.9543,0.2249,0.72,5.9096,2.0473,0.0016,100000,0.0012,0.0014,0.0411,16683.0078,1557,465.7841,353.2717,459.5225,325.9269
MIP_4H,219.5,0.3855,60.8835,52.5041,3.9543,0.225,0.7527,5.9079,2.0516,0.0005,100000,0.0003,0.0014,0.0501,16424.8047,1571,467.987,348.7772,464.9524,324.1347
MIP_4H,220,0.3865,57.1937,59.5098,3.9543,0.2251,0.8281,5.9388,2.05,0.0002,100000,100000,0.0014,0.013,17484.4473,1585,460.5804,347.4301,451.7393,322.7923
MIP_4H,220.5,0.3895,61.2791,58.7898,3.9543,0.2256,0.8586,5.9783,2.0451,0.0013,100000,0.0021,0.0014,0.0538,16318.79,1573,457.8653,346.4549,454.0315,322.5767
MIP_4H,221,0.3936,61.6562,61.0794,3.9543,0.2252,0.7935,6.0012,2.0384,0.0008,100000,0.0014,0.0014,0.0573,16218.9658,1545,455.6474,345.8017,458.4876,321.8842
MIP_4H,221.5,0.3961,53.4067,56.2154,3.9543,0.2245,0.7056,6.0001,2.0343,0.0025,0.0013,0.0039,0.0013,-0.0303,18724.2441,1565,454.3065,345.2585,456.3213,322.7689
MIP_4H,222,0.3972,53.9567,62.303,3.9543,0.2229,0.7175,5.9763,2.0325,0.0005,100000,0.0026,0.0013,-0.0237,18533.3867,1560,454.1004,345.2596,459.851,321.0276
MIP_4H,222.5,0.3954,53.4636,60.7583,3.9543,0.2239,0.6703,5.9546,2.0355,0.0013,100000,0.0029,0.0013,-0.0297,18704.3281,1554,453.8683,344.259,458.654,324.2418
MIP_4H,223,0.3927,52.9855,70.4156,3.9543,0.2264,0.7999,5.9425,2.0399,100000,100000,0.0007,0.0013,-0.0356,18873.0859,1543,456.1613,345.2299,457.4797,321.445
MIP_4H,223.5,0.3912,52.3622,66.6686,3.9543,0.2302,0.7261,5.9419,2.0423,0.0009,100000,0.0018,0.0014,-0.0434,19097.7461,1566,458.0007,345.5599,458.2895,322.473
MIP_4H,224,0.393,52.6618,62.2988,3.9543,0.2312,0.8047,5.9425,2.0394,0.0003,100000,0.0021,0.0014,-0.0396,18989.1094,1560,457.9232,347.0807,455.8275,352.1508
MIP_4H,224.5,0.3964,53.4529,58.9031,3.9543,0.2286,0.7669,5.9363,2.0339,0.0014,100000,0.0023,0.0014,-0.0298,18708.0625,1557,457.0203,348.4701,452.3343,351.3741
MIP_4H,225,0.3974,53.4815,59.6605,3.9543,0.2267,0.7609,5.9319,2.0323,0.0007,100000,0.0011,0.0014,-0.0294,18698.0391,1577,457.4384,347.9523,454.6472,350.0027
MIP_4H,225.5,0.3984,53.7134,59.6204,3.9543,0.2262,0.6808,5.9447,2.0306,100000,100000,0.0008,0.0014,-0.0266,18617.332,1587,458.5735,348.0945,452.7871,350.7567
MIP_4H,226,0.3988,53.3015,54.5355,3.9543,0.2275,0.5993,5.9703,2.0299,0.0021,0,0.0026,0.0014,-0.0316,18761.1934,1604,458.3238,347.9039,452.4304,351.1888
MIP_4H,226.5,0.4005,52.9526,55.9905,3.9543,0.2253,0.6296,5.974,2.0272,0.0006,100000,0.0007,0.0014,-0.036,18884.8301,1571,459.334,348.7827,453.3325,350.5568
MIP_4H,227,0.3991,52.6912,57.006,3.9543,0.2254,0.6215,5.9554,2.0295,0.002,100000,0.0023,0.0014,-0.0392,18978.4922,1573,458.6129,348.8107,451.1718,350.5747
MIP_4H,227.5,0.3985,53.0421,55.8292,3.9543,0.2268,0.6451,5.9467,2.0304,100000,100000,0.0006,0.0014,-0.0349,18852.9414,1576,460.0911,349.0053,453.3217,351.1871
MIP_4H,228,0.3954,59.9138,53.9834,3.9543,0.2303,0.6081,5.9435,2.0354,0.0017,100000,0.0017,0.0014,0.0408,16690.6504,1581,459.8802,348.7031,452.3134,350.1735
MIP_4H,228.5,0.3948,60.0891,56.3414,3.9543,0.2314,0.6558,5.9475,2.0365,0.0005,100000,0.0011,0.0015,0.0425,16641.9453,1556,458.929,350.8534,453.1492,350.4922
MIP_4H,229,0.3951,60.1195,55.3479,3.9543,0.2284,0.6124,5.9226,2.036,100000,100000,0.0001,0.0014,0.0428,16633.5371,1536,460.1339,350.5871,453.1097,350.0584
MIP_4H,229.5,0.3988,53.1822,52.7691,3.9543,0.2247,0.6161,5.9028,2.0299,0.0016,100000,0.0017,0.0014,-0.0331,18803.2676,1569,460.1583,349.8239,453.3048,351.5285
MIP_4H,230,0.4016,52.7608,48.0927,3.9618,0.222,0.5512,5.889,2.0254,0.0018,100000,0.0022,0.0014,-0.0384,18953.4805,1574,459.9901,350.4039,452.1474,324.4588
MIP_4H,230.5,0.4015,53.2654,45.4697,3.9543,0.2216,0.5571,5.8895,2.0255,0.0006,100000,0.0015,0.0014,-0.0321,18773.918,1571,460.9781,349.1267,452.7316,324.9785
MIP_4H,231,0.3992,53.0068,46.0614,3.9543,0.2222,0.5426,5.8955,2.0293,0.0006,100000,0.001,0.0014,-0.0353,18865.5098,1567,461.5587,348.7752,454.0293,324.1817
MIP_4H,231.5,0.3957,53.3851,45.3991,3.9599,0.223,0.5507,5.9042,2.0349,0.0018,100000,0.0023,0.0015,-0.0306,18731.8125,1580,461.2495,349.8026,452.8989,323.7074
MIP_4H,232,0.3956,53.7329,42.0806,3.9543,0.2228,0.5237,5.9165,2.0352,0.0018,100000,0.0024,0.0015,-0.0264,18610.5742,1562,460.8903,349.8065,453.6455,351.5597
MIP_4H,232.5,0.3965,53.536,33.4698,3.9543,0.2224,0.4624,5.9178,2.0336,0.0004,100000,0.0015,0.0015,-0.0288,18679.0156,1533,460.4447,349.9757,452.4226,351.6542
MIP_4H,233,0.397,54.076,29.9592,3.9543,0.2238,0.448,5.9126,2.0329,0.0004,100000,0.0018,0.0015,-0.0222,18492.5059,1561,461.1168,350.0008,454.8935,350.7671
MIP_4H,233.5,0.3954,53.8979,34.5759,3.9599,0.2243,0.4285,5.9005,2.0354,0.0017,100000,0.0024,0.0015,-0.0244,18553.5996,1587,460.8145,349.623,452.6202,350.3596
MIP_4H,234,0.3936,53.729,37.4329,3.9543,0.2263,0.4469,5.9133,2.0385,0.0012,100000,0.0021,0.0015,-0.0264,18611.9219,1592,461.2226,350.8052,453.726,348.9846
MIP_4H,234.5,0.3945,53.8703,38.9078,3.9599,0.2255,0.4626,5.936,2.0369,0.0006,100000,0.0015,0.0015,-0.0247,18563.1191,1589,462.2809,350.1105,453.7586,350.0038
MIP_4H,235,0.395,53.3366,35.596,3.9543,0.2273,0.4549,5.9468,2.0361,0.0005,100000,0.0015,0.0015,-0.0312,18748.8535,1576,461.0641,350.2899,452.5523,350.8889
MIP_4H,235.5,0.3963,53.3125,37.3755,3.9543,0.2289,0.4487,5.9585,2.034,0.0005,100000,0.0018,0.0015,-0.0315,18757.3359,1588,461.0832,351.1308,452.6985,350.138
MIP_4H,236,0.3956,53.471,36.6381,3.9543,0.2288,0.4103,5.9586,2.0352,0.0002,100000,0.0013,0.0014,-0.0296,18701.709,1575,460.9865,350.1957,453.5507,349.0972
MIP_4H,236.5,0.396,52.9222,35.9757,3.9543,0.2263,0.4133,5.9669,2.0346,0.0021,0.0003,0.0029,0.0015,-0.0363,18895.6777,1563,460.7417,350.4451,452.9271,348.5041
MIP_4H,237,0.3941,53.5186,36.0398,3.9543,0.2245,0.4081,5.9704,2.0376,0.0015,100000,0.0025,0.0015,-0.029,18685.0879,1564,460.9054,350.7032,452.3692,349.2112
MIP_4H,237.5,0.3921,58.7355,34.1763,3.9543,0.2265,0.4402,5.9901,2.0409,100000,100000,0.0008,0.0015,0.0291,17025.4922,1554,460.1577,350.2747,452.4043,349.0143
MIP_4H,238,0.3877,58.7742,33.1651,3.9543,0.2313,0.4475,6.0113,2.0481,0.0007,100000,0.0019,0.0015,0.0295,17014.2754,1562,459.354,350.95,450.4688,349.3904
MIP_4H,238.5,0.3854,58.8491,29.458,3.9543,0.2349,0.459,6.0242,2.0517,0.0003,100000,0.002,0.0016,0.0303,16992.6113,1567,459.0521,349.6353,450.184,350.5363
MIP_4H,239,0.3837,59.0243,29.8466,3.9543,0.2375,0.4311,6.0263,2.0545,0,100000,0.0014,0.0016,0.032,16942.1621,1556,458.005,348.1051,447.5807,349.9091
MIP_4H,239.5,0.3841,52.4151,29.2019,3.9543,0.2369,0.4751,6.0251,2.0539,100000,100000,0.001,0.0016,-0.0427,19078.457,1576,457.0551,348.3116,448.0222,348.5409
MIP_4H,240,0.3831,52.095,28.853,3.9543,0.2353,0.466,6.0171,2.0556,0.001,100000,0.0023,0.0016,-0.0469,19195.7168,1589,458.8148,346.5657,451.5053,323.1028
MIP_4H,240.5,0.3837,52.8459,28.1333,3.9543,0.2314,0.4898,5.9987,2.0546,100000,100000,0.0016,0.0015,-0.0373,18922.959,1635,459.879,345.8522,452.5522,322.994
MIP_4H,241,0.3834,52.5724,31.7277,3.9543,0.229,0.4885,5.9771,2.0551,0.0007,100000,0.002,0.0015,-0.0407,19021.4023,1581,459.0056,347.2943,454.0831,351.2042
MIP_4H,241.5,0.384,52.881,36.8408,3.9543,0.2279,0.5198,5.9675,2.0541,0.0036,0.0015,0.0042,0.0015,-0.0369,18910.3926,1597,459.8771,348.9406,453.9828,324.2988
MIP_4H,242,0.3839,53.2127,47.8847,3.9599,0.2289,0.5389,5.9685,2.0542,0.001,100000,0.0024,0.0015,-0.0327,18792.498,1588,460.6215,347.8019,454.2661,351.448
MIP_4H,242.5,0.3849,53.8721,55.5605,3.9543,0.229,0.5703,5.9628,2.0526,0.0009,100000,0.002,0.0016,-0.0247,18562.4883,1594,459.8863,349.3654,452.0788,351.839
MIP_4H,243,0.3856,60.2575,57.1375,3.9543,0.2273,0.6482,5.9336,2.0514,0.0009,100000,0.0025,0.0016,0.0442,16595.4512,1595,459.0378,350.2294,451.8969,350.7047
MIP_4H,243.5,0.3867,59.72,50.399,3.9543,0.2254,0.6407,5.9044,2.0497,0.0016,100000,0.0034,0.0016,0.0389,16744.8203,1557,459.1867,350.8549,450.7905,349.7209
MIP_4H,244,0.3867,58.7929,45.3043,3.9543,0.2263,0.6792,5.8978,2.0497,0.0029,0.0007,0.0041,0.0016,0.0297,17008.8477,1585,458.3945,349.4854,449.5659,350.2393
MIP_4H,244.5,0.3864,57.992,44.5137,3.9543,0.2285,0.6533,5.9118,2.0502,0.0025,0.0004,0.0048,0.0016,0.0215,17243.7656,1560,459.1513,348.6144,449.7762,349.6526
MIP_4H,245,0.3869,57.4012,43.8513,3.9543,0.2307,0.6957,5.9222,2.0493,0.0007,100000,0.0035,0.0016,0.0153,17421.2363,1564,457.7578,348.6369,448.0163,348.1917
MIP_4H,245.5,0.3852,56.2716,44.9036,3.9543,0.2344,0.6329,5.9392,2.0521,0.0021,0.0001,0.0039,0.0016,0.003,17770.9414,1550,456.7332,347.7591,445.2298,322.8789
MIP_4H,246,0.3822,56.0126,44.0333,3.9599,0.2361,0.6616,5.9378,2.057,0,100000,0.002,0.0015,0.0001,17853.1191,1543,455.7789,345.6884,444.9481,323.0183
MIP_4H,246.5,0.3767,56.1906,47.3451,3.9543,0.24,0.5963,5.9549,2.066,0.0007,100000,0.0024,0.0015,0.0021,17796.584,1569,455.5927,344.9127,442.2517,322.9866
MIP_4H,247,0.372,56.0173,45.5554,3.9543,0.2422,0.6085,5.9637,2.0737,0.0003,100000,0.0022,0.0015,0.0002,17851.6445,1564,455.4295,345.085,439.6107,323.0034
MIP_4H,247.5,0.3725,55.876,47.1676,3.9543,0.2431,0.5485,5.9796,2.0728,0.0017,100000,0.0037,0.0015,-0.0014,17896.7676,1586,453.2346,346.0402,440.0437,323.4854
MIP_4H,248,0.3727,56.0953,45.3571,3.9543,0.2423,0.6365,5.9764,2.0726,0.0013,100000,0.0029,0.0015,0.0011,17826.7988,1593,454.1864,346.2984,439.2943,323.5307
MIP_4H,248.5,0.3733,56.7734,48.1987,3.9543,0.2408,0.6678,5.9504,2.0715,100000,100000,0.0018,0.0015,0.0085,17613.8906,1602,453.4778,344.8839,439.5526,324.2693
MIP_4H,249,0.3713,56.3627,50.4066,3.9543,0.244,0.7142,5.9436,2.0748,0.0002,100000,0.0027,0.0015,0.004,17742.2207,1581,455.8936,345.8364,443.226,323.1534
MIP_4H,249.5,0.3706,56.6685,50.1865,3.9543,0.2448,0.6877,5.9239,2.076,0.0021,0.0001,0.0039,0.0015,0.0074,17646.4844,1563,454.8036,345.485,440.3806,323.3813
MIP_4H,250,0.372,55.5679,49.2427,3.9543,0.2448,0.6266,5.9086,2.0736,0.0002,100000,0.002,0.0015,-0.0049,17996.0137,1593,455.5688,347.9419,443.8705,327.5092
MIP_4H,250.5,0.3736,57.2578,42.3982,3.9543,0.2417,0.5994,5.8684,2.071,0.0015,100000,0.003,0.0015,0.0137,17464.873,1579,456.5966,347.7903,442.5357,323.8495
MIP_4H,251,0.3782,57.5697,40.7858,3.9543,0.2369,0.609,5.8279,2.0636,0.0011,100000,0.0028,0.0015,0.017,17370.2461,1575,455.6018,347.0901,443.5361,324.9124
MIP_4H,251.5,0.3795,57.3224,34.0946,3.9543,0.2356,0.5868,5.7886,2.0614,100000,100000,0.0017,0.0015,0.0144,17445.1816,1577,455.2575,347.2116,442.888,324.5793
MIP_4H,252,0.3782,57.9201,34.757,3.9543,0.2386,0.5792,5.7618,2.0636,0.0013,100000,0.0041,0.0015,0.0207,17265.1738,1575,454.8945,346.322,440.7655,325.6217
MIP_4H,252.5,0.3742,56.6194,32.1649,3.9543,0.2444,0.498,5.7445,2.07,0.0014,100000,0.0058,0.0014,0.0068,17661.7891,1581,454.2779,347.6086,442.5403,327.2342
MIP_4H,253,0.3724,56.5935,32.8449,3.9588,0.2476,0.5318,5.7317,2.0729,100000,100000,0.0044,0.0013,0.0066,17669.8672,1562,454.7361,346.754,442.7177,321.4117
MIP_4H,253.5,0.3758,56.8293,29.4403,3.9543,0.2428,0.5302,5.7007,2.0674,0.0036,0.0023,0.0073,0.0013,0.0091,17596.5527,1552,455.211,344.6874,443.6277,322.6704
MIP_4H,254,0.3771,55.8795,26.0711,3.9559,0.2406,0.5503,5.6758,2.0653,100000,100000,0.0002,0.0013,-0.0013,17895.6348,1576,453.4546,346.0318,440.6602,322.3031
MIP_4H,254.5,0.3793,56.2365,25.391,3.9543,0.2373,0.5441,5.671,2.0617,100000,100000,0.0012,0.0012,0.0026,17782.0293,1580,452.6496,344.7723,443.2846,322.4131
MIP_4H,255,0.3759,63.8471,33.7634,3.9543,0.2413,0.504,5.7028,2.0673,0.0006,100000,0.0013,0.0013,0.0768,15662.4092,1580,454.2794,344.1181,440.777,322.8093
MIP_4H,255.5,0.3697,55.8034,40.0824,3.9543,0.2466,0.4926,5.7459,2.0774,0.0066,0.004,0.005,0.0013,-0.0022,17920.0547,1597,452.4534,345.007,441.3206,323.8017
MIP_4H,256,0.3626,56.5992,42.4184,3.9543,0.2526,0.4812,5.7821,2.0889,0.0035,0.0004,0.0031,0.0012,0.0066,17668.1016,1580,456.2028,345.1511,448.8047,322.7615
MIP_4H,256.5,0.356,56.0761,35.4635,3.9543,0.2578,0.4924,5.8066,2.0996,100000,100000,0.0052,0.0013,0.0008,17832.9199,1566,461.6823,345.2055,451.013,324.6161
MIP_4H,257,0.3571,55.6758,31.7763,3.9543,0.2555,0.5094,5.8213,2.098,0.0029,0.0019,0.0082,0.0015,-0.0036,17961.123,1557,460.9409,348.1283,449.624,327.1129
MIP_4H,257.5,0.3579,56.7926,33.101,3.9656,0.2528,0.4889,5.8424,2.0965,0.0041,0.003,0.0106,0.0015,0.0087,17607.9199,1562,462.2188,352.4086,453.9643,299.4189
MIP_4H,258,0.3549,57.8704,32.421,3.9543,0.2517,0.4332,5.8711,2.1016,0.0042,0.003,0.013,0.0015,0.0202,17279.9785,1585,462.6693,352.8387,450.9401,334.6088
MIP_4H,258.5,0.3442,60.1702,32.7566,3.9543,0.2561,0.4281,5.8984,2.1189,0.0027,0.0018,0.0123,0.0015,0.0433,16619.5313,1591,461.2416,353.9172,449.6829,336.3428
MIP_4H,259,0.3357,60.3032,30.9395,3.9543,0.2599,0.4613,5.8785,2.1328,0.0045,0.0032,0.0123,0.0015,0.0446,16582.8691,1557,461.9557,354.4294,451.5493,334.9079
