Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
7011,164.4,19,5.387,15.1,646.9,174.12,34.2
7012,165.4,19,5.263,13.8,514.4,169.41,34.12
7013,166.2,19,5.046,12.8,589.4,162.35,34.08
7014,163.2,19,5.027,13.6,606.4,143.53,34.22
7015,162.2,19,5.154,14.2,595.9,155.29,34.26
7016,164.4,19,5.263,13.9,592.6,160,34.21
7017,165.3,19,5.214,13.2,483.9,155.29,34.08
7018,165.7,19,5.256,13.2,583.9,152.94,34.05
7019,163.2,19,5.166,13.1,590.8,152.94,34.13
7020,163.1,19,5.184,13.2,347.9,150.59,34.23
7021,165.3,19,5.447,13,347.3,148.24,34.22
7022,164.9,19,5.638,15.5,386.8,152.94,69.22
7023,160.4,19,6.072,16.4,400.2,160,69.58
7024,159.1,19,6.574,18.4,445.3,157.65,69.7
7025,159.1,19,6.342,17.8,437.6,155.29,69.47
7026,159.5,19,5.99,16.7,427.7,155.29,69.48
7027,159,19,6.458,18.5,448.3,145.88,69.45
7028,159.2,19,6.544,18.2,464.6,148.24,69
7029,159.5,19,5.836,19.3,611.1,152.94,69.3
7030,160.1,19,5.241,17.9,636.8,152.94,49.14
7031,162.1,19,5.147,16.4,551.9,148.24,44.54
7032,161.6,19,5.188,16.2,579.3,148.24,44.76
7033,161.6,19,5.301,15.9,627.5,152.94,44.62
7034,160.5,19,5.087,15.8,641,152.94,44.88
7035,161.1,19,5.177,16.4,621.4,143.53,59.12
7036,159,19,5.855,18.9,479.7,136.47,70.08
7037,156.9,19,5.96,19.3,493.7,129.41,69.93
7038,156.9,19,5.979,19.7,495.1,129.41,70.15
7039,157.1,19,5.78,19.3,486.6,134.12,70.43
7040,158.3,19,5.593,18.6,488.4,141.18,70.41
7041,158.9,19,5.713,18.2,465.4,148.24,70.18
7042,157.4,19,5.788,19.2,483.5,152.94,70.06
7043,156.5,19,6.054,19.6,506.9,148.24,70.27
7044,156.3,19,6.054,20.2,511.8,138.82,70.36
7045,155.7,19,6.473,20.7,529.5,141.18,70.36
7046,155.3,19,6.541,21,527.3,150.59,70.4
7047,156.6,19,5.986,20.5,526.9,148.24,70.43
7048,156.8,19,5.829,19.4,493.3,141.18,70.36
7049,156.8,19,5.518,19.5,483.6,138.82,70.32
7050,156.3,19,5.844,20.8,485.2,148.24,70.51
7051,154.7,19,6.323,22.2,524.4,150.59,70.23
7052,153.9,19,6.233,22.9,529.9,148.24,70.36
7053,152.7,19,6.473,23.7,540.1,145.88,70.48
7054,168.2,19,5.008,15.5,396.7,136.47,51.78
7055,164.2,19,5.982,18.2,694.6,143.53,68.87
7056,167.2,19,4.701,12.9,639.3,143.53,38.17
7057,167.1,19,4.645,10.8,544.9,143.53,38.27
7058,166.5,19,4.855,11.1,548.5,138.82,38.39
7059,165.8,19,5.128,13.5,647.8,134.12,38.31
7060,164.9,19,4.993,13.5,649.6,134.12,38.26
7061,165.1,19,4.679,14.7,618.1,136.47,38.46
7062,162.6,19,4.712,14.2,618.2,138.82,40.14
7063,163.3,19,5.683,14.4,431.9,141.18,67.83
7064,161.4,19,5.743,15.8,449.7,141.18,67.75
7065,159.8,19,6.035,17.6,497.8,138.82,67.35
7066,159.4,19,6.012,17.5,495.3,136.47,68
7067,160.3,19,5.585,16.8,482,145.88,67.87
7068,162,19,5.027,15.5,643.8,150.59,56.19
7069,161.5,19,5.54,17.2,510.1,150.59,69.38
7070,159.1,19,5.915,18.2,484,143.53,69.5
7071,159.2,19,5.784,18.3,480.5,141.18,69.54
7072,159.7,19,6.076,18.5,492.8,136.47,69.37
7073,159.1,19,5.93,17.5,487.3,134.12,69.09
7074,160.2,19,5.78,17,484.2,131.76,69.19
7075,159.9,19,5.859,17.2,474.4,136.47,69.48
7076,159.6,19,5.731,17,474.3,145.88,69.51
7077,159.7,19,5.75,16.7,472.9,155.29,69.45
7078,160.4,19,5.72,16.2,465.3,152.94,69.25
7079,160.5,19,5.619,16,456.3,150.59,69.37
7080,164.7,19,4.615,13.1,638.8,141.18,27.98
7081,165.3,19,4.705,11.7,599.5,143.53,38.43
7082,164,19,4.791,12.8,612.8,141.18,38.34
7083,165.6,19,5.023,14.1,597.8,141.18,38.26
7084,163.8,19,5.319,14.3,562,150.59,38.27
7085,163.7,19,5.218,14.2,637.9,160,38.29
7086,164.2,19,5.158,13.7,637.4,160,38.27
7087,164.5,19,5.312,14,557.5,150.59,38.65
7088,164,19,5.237,13.7,527.9,143.53,38.62
7089,164,19,5.102,13.7,610.8,152.94,38.56
7090,163.5,19,5.514,15.7,609.1,148.24,65.19
7091,159.7,19,6.155,16.8,460.5,145.88,69.79
7092,158.7,19,6.136,20.7,469.5,145.88,69.23
7093,155.7,19,6.503,21.7,496.1,134.12,69.4
7094,157.6,19,6.619,22.4,511.4,124.71,69.42
7095,156.4,19,7.039,19.7,513.4,131.76,69.31
7096,156.6,19,6.679,19.5,520,138.82,69.44
7097,156.8,19,6.638,19.2,513.4,145.88,69.37
7098,157.1,19,6.278,19,504.6,148.24,69.39
7099,157.6,19,6.158,18.7,495.6,148.24,69.56
7100,158.3,19,6.17,18,491.9,148.24,69.74
7101,158.9,19,5.889,17.3,476.6,145.88,69.49
7102,159.3,19,5.78,16.9,464.4,145.88,69.63
7103,158.7,19,6.218,19.9,491.3,145.88,69.44
7104,156.4,19,6.559,20.1,525.6,143.53,69.63
7105,156.4,19,6.514,19.7,524.9,145.88,69.57
7106,156.5,19,6.657,20.1,520.7,145.88,69.39
7107,155.8,19,6.848,20.2,532.3,138.82,69.55
7108,156.1,19,6.529,20.1,531.7,124.71,69.6
7109,156,19,6.69,20,530,115.29,69.64
7110,155.8,19,6.645,20.1,523.1,124.71,69.58
7111,156.7,19,6.424,20,496.9,134.12,69.64
7112,157.3,19,6.702,20.4,490.1,134.12,69.4
7113,155.1,19,7.054,21.3,543.8,131.76,69.63
7114,155.5,19,7.125,20.7,533.7,129.41,69.61
7115,156.7,19,6.773,20.2,530,127.06,69.48
7116,156.8,19,6.436,19.4,516.6,127.06,69.68
7117,156.2,19,6.409,19.7,509.6,134.12,69.5
7118,156,19,6.949,20.6,521.4,141.18,69.44
7119,155.2,19,6.956,21.1,523.8,141.18,69.57
7120,154.6,19,6.923,21.5,547.3,141.18,69.56
7121,154.2,19,7.305,21.9,557.6,138.82,69.54
7122,154,19,7.11,22.1,579.7,138.82,69.55
7123,155.3,19,6.882,21.8,572.5,134.12,69.6
7124,155.7,19,6.552,23.5,557.4,129.41,69.16
7125,154.6,19,6.556,22.7,528.6,129.41,69.49
7126,155.6,19,6.687,22.3,538.7,131.76,69.99
7127,154.9,19,6.852,21.3,555,134.12,70.28
7128,154.8,19,7.028,21.8,568.2,134.12,70.27
7129,154,19,7.421,22.3,584.8,136.47,70.2
7130,153.5,19,7.301,22.7,587.4,143.53,70.26
7131,153.2,19,7.331,23.1,600.3,148.24,70.42
7132,153.4,19,7.207,22.8,590.1,143.53,70.05
7133,153.8,19,7.088,23,584.8,138.82,70.17
7134,154.2,19,6.908,22.1,579.4,134.12,70.35
7135,154.6,19,7.005,21.6,566,124.71,70.29
7136,154.7,19,7.121,21.4,565,124.71,70.36
7137,156,19,6.81,21.3,554.9,131.76,70.48
7138,157.4,19,6.428,19.9,526.5,136.47,70.4
7139,156.5,19,6.582,21.2,525.3,141.18,70.08
7140,154.5,19,7.219,21.6,542.3,145.88,70.18
7141,154.2,19,7.346,22.1,542,143.53,70.19
7142,154,19,7.357,22.1,551.3,138.82,70.06
7143,154.1,19,7.29,22.4,551.7,136.47,70.15
7144,153.9,19,7.136,22.2,555.1,136.47,70.26
7145,154,19,7.028,22.1,551.7,141.18,70.24
7146,153.8,19,6.919,22.5,551.7,141.18,70.13
7147,153.8,19,7.219,23.1,548.1,138.82,69.98
7148,153,19,7.249,23.9,556.5,138.82,70.29
7149,169.6,19,6.099,15.8,415,127.06,65.67
7150,163.2,19,5.956,15.6,498.1,131.76,65.43
7151,166.5,19,5.522,13.3,476.2,138.82,38.41
7152,165.9,19,5.574,12.8,394.9,145.88,38.14
7153,163.8,19,5.656,13.6,485.5,143.53,38.38
7154,164.4,9,5.604,13.5,480,129.41,42.24
7155,162.6,9,6.256,20.4,314.1,129.41,71.81
7156,156.6,9,6.436,20.7,343.1,129.41,72.55
7157,160.9,9,6.267,20.4,334.2,129.41,72.79
7158,160.1,9,6.653,19.1,351.4,127.06,72.3
7159,157.4,9,6.911,19.8,373.6,124.71,72.52
7160,156.9,9,6.837,20.9,376,124.71,72.62
7161,156.6,9,6.863,21.2,385.2,127.06,72.67
7162,157.4,9,6.69,20.4,370.7,131.76,72.75
7163,158.5,9,6.563,19.4,350.1,131.76,72.79
7164,158.5,9,6.552,19,347,134.12,72.88
7165,159,9,7.417,19.8,354.3,138.82,72.89
7166,159.7,9,6.563,17.9,341.6,143.53,72.17
7167,158.7,9,6.526,19.2,352.9,141.18,72.54
7168,158.2,9,6.66,19.1,372.7,134.12,72.88
7169,158,9,6.795,19.4,377.7,129.41,72.94
7170,157.9,9,7.133,19.7,395.3,129.41,72.41
7171,158,9,6.896,20.2,380.6,127.06,72.74
7172,156.7,9,6.934,20.5,401.6,127.06,72.63
7173,156.9,9,7.028,20.3,401.7,127.06,72.96
7174,156.7,9,6.986,20.3,409,129.41,72.48
7175,156.4,9,7.582,21.1,412.3,127.06,72.45
7176,156.3,9,7.38,21,411.2,122.35,72.8
7177,161.5,9,7.189,21,594.3,129.41,72.73
7178,164.5,9,5.926,15.2,528.6,129.41,38.72
7179,165.1,9,6.001,14.7,434.4,134.12,38.28
7180,164.8,9,6.196,14.2,407.7,134.12,37.67
7181,164.3,9,6.061,14.2,494.2,134.12,38.37
7182,164,9,6.218,16.8,476.9,131.76,65.82
7183,159.5,9,6.848,19.5,369.5,131.76,72.42
7184,158,9,6.983,19.8,383.8,134.12,72.59
7185,158.1,9,6.765,19.5,370,141.18,72.27
7186,156.8,9,7.267,23.8,394.6,143.53,72.5
7187,152.4,9,7.927,25.4,415.6,143.53,72.29
7188,156.7,9,7.631,26.2,428.8,136.47,72.56
7189,156.9,9,6.9,20.5,413.9,136.47,72.56
7190,156.5,9,6.938,20.7,399.2,136.47,72.5
7191,155.7,9,7.091,22,416.6,141.18,72.58
7192,155,9,7.144,22.1,423.7,145.88,72.66
7193,156,9,7.354,21.8,416.1,148.24,72.38
7194,156.6,9,7.133,21.2,394.1,148.24,72.86
7195,156.1,9,7.069,21.4,394.4,143.53,72.79
7196,155.5,9,7.309,22.6,398,138.82,72.68
7197,154.1,9,7.301,27,411.6,136.47,72.43
7198,153.9,9,8.354,27.8,490,138.82,72.64
7199,156.9,9,7.282,22.6,445.7,141.18,72.34
7200,157,9,7.028,21.1,375.1,141.18,72.33
7201,156.1,9,7.365,22.7,384.2,143.53,72.46
7202,154.3,9,7.709,23,405.8,141.18,72.43
7203,154.8,9,7.593,22.8,396.5,141.18,72.45
7204,154.4,9,7.522,23.6,390.4,136.47,72.4
7205,154.3,9,7.747,23.9,410.1,134.12,72.51
7206,154.4,9,7.192,22.9,411.4,136.47,72.78
7207,153.8,9,7.908,23.4,415.8,134.12,72.58
7208,154.1,9,7.492,23.2,429.8,127.06,72.18
7209,159.3,9,7.365,23.8,640.3,124.71,72.46
7210,162.8,9,5.866,17.1,559.8,129.41,38.89
7211,162.4,9,5.863,16.9,421.4,127.06,38.51
7212,162.6,9,5.851,17.2,413,124.71,38.44
7213,160.4,9,5.799,17.5,516.3,129.41,38.42
7214,161.5,9,5.66,16.2,510.8,127.06,38.91
7215,160,9,6.799,21.5,367.3,115.29,72.34
7216,155.1,9,7.597,23.7,431.5,108.24,72.72
7217,154.1,9,7.788,23.9,459,108.24,72.52
7218,154.5,9,7.451,26,442.1,115.29,72.65
7219,152.6,9,7.522,26.4,425.6,115.29,72.44
7220,153.2,9,7.668,27,428.9,115.29,72.38
7221,154,9,7.432,24.1,448.6,120,73.05
7222,154.3,9,7.417,24.3,447.6,127.06,72.68
7223,152.4,9,7.717,24.7,466.3,129.41,72.8
7224,152.1,9,7.721,26,483.2,124.71,73.32
7225,150.8,9,8.331,26.3,490,124.71,72.89
7226,151.3,9,7.998,26.2,490.3,110.59,72.48
7227,151.4,9,7.792,26,491.8,115.29,72.45
7228,151.5,9,7.605,25.7,489.5,127.06,73.2
7229,151.8,9,7.882,25.7,489.1,127.06,72.95
7230,151.3,9,7.739,26.4,485.7,127.06,72.73
7231,152.2,9,7.927,26.5,503.8,117.65,72.89
7232,153.8,9,7.575,24.5,486.9,112.94,72.96
7233,156,9,7.324,23.1,458.9,115.29,73
7234,155.5,9,6.818,22.5,421.8,120,54.97
7235,155.2,9,7.192,22.9,429.9,117.65,54.97
7236,157.8,9,6.754,21.7,421.7,120,55.01
7237,157.5,9,6.601,22,410.3,117.65,55.17
7238,155.3,9,6.541,22,415.6,117.65,55.2
7239,155.5,9,6.578,21.6,422.1,120,55.08
7240,155.7,9,6.563,21.8,417.6,117.65,55.02
7241,155.5,9,6.612,21.8,409.6,115.29,55.18
7242,155.9,9,6.477,21.4,396,115.29,55.04
7243,168.6,19,5.177,11.1,184.4,115.29,29.83
7244,163.4,19,6.173,14.9,310.4,117.65,53.57
7245,161.7,19,6.462,14.7,326,120,53.56
7246,164,19,6.158,13.9,308,129.41,62.68
7247,162,19,6.181,13.6,302,138.82,64.04
7248,162.6,19,6.121,13.5,290.6,141.18,63.61
7249,162.7,19,6.233,14.5,285,136.47,64.02
7250,160.3,19,5.709,18.3,252.7,124.71,64
7251,157.2,19,7.638,24,395.1,115.29,63.6
7252,161.9,19,6.649,18.4,395,110.59,64.34
7253,162.2,19,6.185,13.8,289.9,110.59,63.74
7254,162,19,6.147,13.8,288.3,110.59,64.11
7255,161.4,19,6.312,14.7,291,112.94,67.28
7256,160.7,19,6.383,16,300.1,112.94,74.24
7257,159.5,19,6.612,16.6,318,115.29,74.35
7258,160.7,19,6.417,16.3,302.5,115.29,74.38
7259,161.1,19,6.222,14.7,279.6,134.12,74.68
7260,160.8,19,6.473,15.3,292.8,160,74.82
7261,160.1,19,6.87,16,304.2,160,74.49
7262,160.2,19,7.121,16.8,315.4,150.59,74.28
7263,158.5,19,7.147,17.6,345.5,131.76,74.46
7264,157.9,19,7.402,18.1,363,143.53,74.61
7265,156.6,19,7.29,21.5,377.7,148.24,74.46
7266,157.4,19,7.837,21.8,416.6,136.47,74.62
7267,159,19,6.99,17.6,393.1,122.35,74.83
7268,159.3,19,6.653,16.5,336.9,112.94,74.51
7269,160.7,19,6.556,16.1,305.6,112.94,74.56
7270,160.4,19,6.822,16.1,320,115.29,74.63
7271,159.8,19,7.241,17.4,325.8,122.35,74.4
7272,162.4,19,6.638,16.1,325.4,122.35,74.56
7273,162.5,19,6.237,14,260.1,129.41,74.72
7274,161.5,19,6.263,14.6,275.7,136.47,74.51
7275,164.6,19,5.937,13.6,269,143.53,73.21
7276,165.8,19,5.881,10.5,212.5,145.88,74.9
7277,166.1,19,5.9,13,196.9,150.59,75.49
7278,161.9,19,6.211,20.3,242.8,157.65,75.48
7279,154.1,19,8.028,30.2,352.1,150.59,75.49
7280,144.6,19,9.826,33.1,566.5,141.18,75.51
7281,144.7,19,9.219,36.2,566.8,136.47,75.51
7282,140.6,19,10.126,37.4,593.7,136.47,74.37
7283,143.1,19,9.766,35.6,595.1,134.12,75.49
7284,143.4,19,9.058,34.5,556.5,131.76,75.49
7285,140.3,19,9.489,37.5,542,134.12,75.49
7286,138.1,19,10.313,38.1,549.5,141.18,75.48
7287,137.7,19,10.302,38.4,574.9,143.53,75.46
7288,143.3,19,10.613,38.5,629.6,162.35,75.59
7289,146.1,19,9.852,31.9,596.5,176.47,75.48
7290,146.2,19,9.56,29.7,547.4,171.76,75.49
7291,145.9,19,9.545,34.6,535.2,169.41,75.47
7292,144.6,19,10.1,35.1,615.1,157.65,75.47
7293,148,19,9.29,30.5,590.8,155.29,75.49
7294,147.4,19,9.013,32.3,487,136.47,75.48
7295,145.2,19,9.822,32.6,588.6,131.76,75.48
7296,147.8,19,9.912,30.1,577.4,152.94,75.23
7297,148.1,19,9.047,29.3,531.1,160,75.47
7298,145.3,19,9.871,33.1,592.2,171.76,75.52
7299,144.8,19,9.909,32.4,613.2,164.71,75.54
7300,144.6,19,9.909,33,596.7,152.94,75.42
7301,145.2,19,8.822,31.8,580.7,164.71,75.49
7302,143,19,10.279,35.3,569.9,171.76,75.23
7303,143.1,19,9.98,34.4,617.3,185.88,75.24
7304,146.2,19,9.83,32.8,591.6,214.12,75.49
7305,145.7,19,9.174,32.4,558.9,237.65,75.47
7306,142.4,19,9.77,35.5,546.6,244.71,75.18
7307,139.5,19,11.033,38,550.4,218.82,74.59
7308,138.3,19,11.201,38.1,621.6,185.88,75.3
7309,143.7,19,10.74,38.2,663.8,131.76,75.31
7310,150.2,19,9.729,32.1,656.2,82.35,75.56
7311,154.9,19,8.346,25.1,523.7,80,75.51
7312,154.7,19,8.44,22.7,450.8,77.65,75.48
7313,152.5,19,8.054,26.7,474.7,68.24,75.48
7314,150.8,19,8.346,27.9,659.2,63.53,75.49
7315,158.5,19,7.312,24.4,630.9,70.59,38.77
7316,162.1,19,6.091,16.6,563.3,98.82,39.25
7317,161.4,19,6.286,16.7,434.7,98.82,39.25
7318,159.5,19,6.492,18,544,96.47,39.16
7319,158.7,19,6.106,18.7,552.2,89.41,39.2
7320,157.1,19,7.578,22.9,539.9,94.12,74.87
7321,151.8,19,8.646,26.6,451.4,94.12,75.47
7322,149,19,8.848,27.2,492.5,96.47,75.49
7323,151,19,8.44,26.3,492.8,94.12,75.49
7324,149.5,19,8.882,26.6,485.6,94.12,75.49
7325,149.7,19,8.08,28.2,490.7,96.47,75.49
7326,146.9,19,8.875,29.8,542.5,98.82,75.47
7327,146.3,19,9.766,30.1,535.6,96.47,74.99
7328,145,19,10.354,31.1,560.2,94.12,75.47
7329,143.9,19,9.429,32.6,579.4,94.12,75.49
7330,143.7,19,9.747,32.1,589.8,94.12,75.49
7331,143.8,19,9.343,32,576,89.41,75.49
7332,144.1,19,9.126,31.9,577.8,96.47,75.49
7333,145.5,19,9.103,31.3,573.3,96.47,75.49
7334,145.4,19,9.834,30.3,547.5,89.41,75.49
7335,144.8,19,9.384,33.1,559.1,77.65,75.49
7336,141.4,19,9.755,37.3,621.7,63.53,75.51
7337,142.2,19,9.747,36.3,622.3,61.18,75.46
7338,149.6,19,5.881,15.2,165.7,115.29,22.14
7339,145.7,19,7.642,22,380.1,115.29,74.15
7340,139.5,19,8.328,23.9,455.9,124.71,74.12
7341,138.5,19,8.571,23.8,458.4,122.35,74.24
7342,138.7,19,8.575,23.8,459.7,120,74.57
7343,139.5,19,8.571,23.1,458.4,110.59,74.49
7344,139.9,19,8.519,22.4,445,105.88,74.43
7345,140.2,19,8.466,24.8,432.5,117.65,74.37
7346,139.5,19,8.365,25.1,425.7,120,74.48
7347,143.2,19,7.919,22.2,398.6,110.59,63.88
7348,143.6,19,7.406,19,369,101.18,64.43
7349,143.7,19,7.96,18.5,338,96.47,63.69
7350,143.3,19,7.945,19.1,377,98.82,64
7351,142.9,19,7.421,19.4,397.3,105.88,64.15
7352,142.6,19,7.354,25.3,398.4,105.88,63.7
7353,136,19,9.965,30.7,498,101.18,63.87
7354,140.3,19,9.654,30,578.5,96.47,63.72
7355,141.3,19,8.054,21.6,465.1,91.76,64.07
7356,141.3,19,7.758,21.8,445.4,89.41,64.04
7357,140.3,19,7.99,22.3,477.9,87.06,63.97
7358,141,19,7.901,21.6,469.9,84.71,63.88
7359,141.2,19,7.811,21,461.7,87.06,63.86
7360,141.3,19,7.631,21.3,465.2,89.41,64.21
7361,141.5,19,7.578,20.8,453.6,96.47,63.75
7362,141.8,19,7.709,20.6,450.7,96.47,64.09
7363,141.6,19,7.889,20.8,448.4,89.41,63.83
7364,142,19,7.661,20.7,450.3,84.71,63.8
7365,142,19,7.406,20.4,445.5,84.71,64.09
7366,141.7,19,7.515,20.6,457,84.71,64.03
7367,142.3,19,7.47,20.4,462.4,84.71,63.56
7368,143,19,7.162,19.6,447.3,89.41,63.31
7369,143.3,19,7.001,19,433.2,96.47,63.8
7370,143.2,19,7.481,19.3,428.7,98.82,62.23
7371,142.6,19,7.346,21,453.2,101.18,64.77
7372,140.9,19,7.904,22.5,479.3,101.18,64.6
7373,139.3,19,8.137,23.3,493.5,101.18,64.51
7374,138.9,19,8.047,23.5,510,103.53,64.38
7375,139.4,19,8.073,23.2,507.8,103.53,64.41
7376,139.3,19,7.96,23.1,499.7,108.24,64.3
7377,139,19,8.343,26.4,498,110.59,64.33
7378,137.1,19,7.953,25.5,511.6,110.59,64.64
7379,145.6,19,7.867,25.3,684.7,112.94,64.58
7380,144.6,19,6.185,17.9,605.3,105.88,38.64
7381,146,19,6.099,18,600.8,96.47,38.57
7382,146.3,19,6.087,17.7,527.5,105.88,38.41
7383,145.6,19,6.278,17.9,595.7,103.53,38.56
7384,145,19,6.069,17.6,602.2,103.53,38.62
7385,146.1,19,7.058,19.2,575.2,101.18,63.8
7386,142.6,19,7.099,20.7,438.7,98.82,64.53
7387,141.6,19,7.339,20.7,441.7,101.18,64.71
7388,141.8,19,7.136,20.5,444.4,98.82,64.45
7389,141.5,19,7.541,20.9,442.1,101.18,64.62
7390,141.2,19,7.642,21.2,452.9,105.88,64.76
7391,141.2,19,7.687,21.2,461.1,105.88,64.75
7392,141.2,19,8.26,22.9,473.5,108.24,79.19
7393,138.7,19,8.68,24,522.5,110.59,80.3
7394,137.9,19,8.526,24.6,527.2,112.94,80.22
7395,137.2,19,8.669,25,536.5,112.94,80.07
7396,137.2,19,8.972,25.2,538.3,115.29,80.39
7397,137.6,19,8.8,25,544.9,115.29,80.39
7398,137.8,19,8.309,24.6,546.6,115.29,79.7
7399,139,19,8.148,24.1,546.5,117.65,80.02
7400,139.3,19,8.039,23.3,504,115.29,80.14
7401,141.3,19,7.867,22.9,493.2,112.94,80.99
7402,141.7,19,7.174,20.7,442.7,108.24,80.4
7403,141.2,19,8.095,22.3,605.5,108.24,80.3
7404,146.7,19,7.031,20.7,620.8,108.24,56.46
7405,149.5,19,5.679,15.4,518.5,108.24,38.63
7406,149.1,19,5.668,15.5,402.3,108.24,38.59
7407,147.8,19,5.99,16.3,437.3,105.88,38.65
7408,147.8,19,5.836,16.2,521.2,112.94,38.65
7409,146.5,19,5.986,18.4,526.2,112.94,38.74
7410,145.7,19,7.526,19.1,311.3,108.24,78.66
7411,143.6,19,7.065,19.7,364.2,108.24,80.49
7412,144.4,19,6.93,19.6,376.3,112.94,80.8
7413,144.6,19,7.073,17.9,337.9,112.94,80.41
7414,144.2,19,7.162,19.1,348,115.29,80.73
7415,144.9,19,7.095,18.8,352.2,115.29,80.83
7416,144.6,19,7.211,19.9,370.7,117.65,80.79
7417,141.7,19,7.578,21.8,409.9,115.29,80.45
7418,140.4,19,8.215,21.9,435.8,117.65,80.31
7419,140.9,19,8.627,21.6,438.3,120,80.74
7420,140.6,19,7.968,21.7,432.4,120,80.81
7421,140.8,19,7.762,21.6,430.3,117.65,80.5
7422,140.9,19,8.414,21.4,436.6,120,80.34
7423,140.5,19,8.373,22.1,444.8,117.65,80.61
7424,140.2,19,8.301,22.3,460.2,117.65,80.83
7425,140.2,19,8.047,22.2,459.9,117.65,80.69
7426,140.7,19,8.234,21.9,446.2,117.65,80.69
7427,140.7,19,8.148,21.9,441.3,115.29,80.54
7428,141,19,8.005,21.8,440.9,115.29,80.81
7429,141.7,19,7.638,21,431.4,127.06,80.38
7430,143.7,19,7.088,20.5,407.8,131.76,80.82
7431,143.6,19,7.346,20.2,355.5,131.76,80.8
7432,141.2,19,7.552,22.3,405.3,138.82,80.71
7433,153.5,19,5.66,15,198.1,127.06,34.53
7434,148.3,19,7.432,20.3,374.6,129.41,63.34
7435,147.5,19,7.515,20.5,411.8,127.06,64
7436,150.7,19,6.979,16.3,364.1,129.41,63.99
7437,150.9,19,6.027,13.5,285,143.53,64.15
7438,150.8,19,6.039,13.3,260.3,145.88,63.58
7439,150.4,19,6.443,18.6,288.4,150.59,74.4
7440,144.5,19,7.376,20.6,366.5,150.59,74.35
7441,146.6,19,7.511,19.7,365.6,150.59,74.42
7442,146.9,19,6.893,17.5,364.5,148.24,74.98
7443,147,19,6.762,17.8,372.2,148.24,74.41
7444,147.4,19,6.619,16.9,357.3,143.53,74.64
7445,147.4,19,6.533,17.4,348.2,138.82,74.27
7446,146.2,19,6.72,18.8,368.9,131.76,74.67
7447,145.2,19,6.75,18.9,380.3,129.41,74.5
7448,145.3,19,7.14,20.3,443.3,129.41,74.39
7449,144.3,19,7.174,20.6,447.4,131.76,74.74
7450,144.8,19,7.391,19.5,408.3,131.76,74.83
7451,144.8,19,7.537,19.9,395.3,134.12,74.42
7452,144,19,7.511,21.1,443.5,136.47,74.28
7453,143,19,7.818,21.2,457.6,136.47,74.46
7454,142.7,19,8.56,21.7,455.8,134.12,74.39
7455,143.1,19,8.53,21.3,457.7,134.12,74.8
7456,143.6,19,7.818,20.9,471.2,138.82,74.66
7457,143.3,19,7.833,28,439.5,143.53,74.42
7458,140.4,19,9.785,29.4,570.2,150.59,74.79
7459,142.8,19,8.594,23.4,550.7,150.59,74.71
7460,143,19,7.998,22.1,507.6,143.53,74.57
7461,141.9,19,7.923,22.4,511.8,129.41,74.47
7462,141.8,19,8.058,22.5,523,112.94,74.58
7463,141.6,19,8.275,22.5,525,122.35,74.51
7464,141.9,19,8.365,22.6,532.1,145.88,74.86
7465,142.3,19,7.945,22.3,507.6,160,73.39
7466,141.9,19,8.743,23.3,525.8,169.41,75.46
7467,141.2,19,8.406,23.1,515.8,174.12,75.47
7468,141.9,19,8.196,22.8,489.8,169.41,75.46
7469,142.3,19,8.328,22.3,476.3,160,75.49
7470,143.2,19,8.069,21.7,476.8,148.24,75.49
7471,143.1,19,7.721,25,453.7,143.53,75.49
7472,140.1,19,7.893,25.2,471.4,152.94,75.43
7473,141.9,19,8.17,25.4,473.3,155.29,75.45
7474,141.8,19,8.084,22.6,488.8,157.65,75.49
7475,142.4,19,8.215,22.7,466.7,152.94,75.48
7476,143.2,19,7.762,21.4,446.8,152.94,75.49
7477,143.6,19,7.702,20.9,429.2,155.29,75.41
7478,143,19,7.646,21.4,425.8,152.94,75.48
7479,143.2,19,7.856,21.5,434.5,150.59,75.48
7480,143.7,19,7.432,20.9,427.2,145.88,75.47
7481,143.7,19,7.331,20.6,413.9,131.76,75.48
7482,144.1,19,7.47,20.4,414.3,127.06,75.51
7483,144.5,19,7.013,19.9,392.7,124.71,75.51
7484,144.4,24,7.481,19.7,385.1,134.12,75.68
7485,144,29,7.481,21.8,411.2,134.12,98.39
7486,141.6,29,8.747,23.3,457.2,131.76,100.35
7487,140.4,29,8.766,24.1,477.8,136.47,100.69
7488,140.3,29,9.639,24.3,496.1,141.18,100.52
7489,140,29,8.552,24.4,488.3,143.53,100.34
7490,139.2,29,8.736,26.1,531.2,141.18,100.26
7491,139,29,8.515,25.8,524.8,141.18,100.52
7492,139.2,29,8.684,25.4,512.6,138.82,100.52
7493,138.7,29,9.38,25.9,526.1,138.82,100.51
7494,138.8,29,8.897,26,531.6,138.82,100.44
7495,137.8,29,9.676,27.4,561.4,138.82,100.26
7496,137.1,29,9.144,27.5,564.4,136.47,100.52
7497,138,29,9.148,27,569.3,136.47,100.78
7498,138.1,29,9.152,26.4,553.7,138.82,100.52
7499,138.4,29,9.841,26.3,549.3,141.18,100.52
7500,140.1,29,9.152,26.2,569.6,136.47,100.52
7501,140.7,29,9.118,23.9,513.8,134.12,100.61
7502,141.2,29,8.462,24,525.3,129.41,100.72
