Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
8478,134.3,50,10.366,16.5,572.5,216.47,174.3
8479,134.1,50,9.77,16.3,566,216.47,170.2
8480,134.3,50,14.071,16.8,570,197.65,170.55
8481,136.9,50,18.019,18.5,534.8,176.47,169.68
8482,134.2,50,10.137,16.8,583.3,171.76,169.2
8483,134.1,50,10.946,17.1,623.9,171.76,167.58
8484,134.7,50,11.126,16.3,602.5,176.47,170.73
8485,134.6,50,9.856,15.9,605.6,188.24,174.14
8486,134.7,50,10.834,15.9,546.3,188.24,174.31
8487,134.6,49,10.392,16.5,624.6,209.41,173.87
8488,153,9,5.42,4.7,131.7,235.29,49.67
8489,145.2,9,5.731,4.9,378,235.29,49.56
8490,145.1,9,7.196,5.6,370.6,240,38.75
8491,145.1,9,6.027,5.8,429.9,242.35,38.56
8492,146.4,9,5.881,5.6,429.7,232.94,38.6
8493,146.9,9,5.896,4.5,250.3,232.94,38.56
8494,147.2,9,9.245,7.2,314.8,237.65,38.67
8495,147.1,9,7.14,6.7,364.4,235.29,38.18
8496,149,9,4.888,3.2,316.8,242.35,29.68
8497,149,9,4.671,3.2,196.1,251.76,29.82
8498,147.7,9,6.391,5.2,303.2,261.18,29.78
8499,145.4,9,6.233,8.5,421.8,256.47,74
8500,141.4,9,6.544,8.9,455.8,247.06,75.27
8501,141.8,9,6.934,8.6,334.8,247.06,75.49
8502,141.8,9,6.529,8.3,251.6,270.59,75.49
8503,141.9,9,6.638,8.2,259.1,275.29,75.49
8504,141.7,9,6.829,8.9,285.1,282.35,75.49
8505,141.1,9,6.739,12.5,279,277.65,75.49
8506,138.3,9,6.728,12.5,282.1,272.94,75.49
8507,142,9,6.601,12.1,294.1,270.59,75.49
8508,142.2,9,6.762,8.4,288,272.94,75.49
8509,142.3,9,6.589,8.6,271.9,270.59,75.52
8510,142.2,9,6.574,8,253.1,275.29,75.54
8511,142.4,9,6.795,8,264,275.29,75.52
8512,142.4,9,6.739,7.8,261.6,275.29,75.51
8513,142.3,9,6.496,8,263,270.59,75.53
8514,142.1,9,6.499,8.7,279.5,270.59,75.49
8515,140.6,9,7.264,11,323.3,265.88,75.52
8516,138.3,9,7.919,15.4,380.5,256.47,75.48
8517,134.1,9,9.197,19.8,442,251.76,75.49
8518,130,9,9.609,21.5,500.7,251.76,75.47
8519,130.3,9,12.059,21.2,526.7,240,75.44
8520,130.6,9,14.43,21.8,524.1,232.94,75.39
8521,132.1,9,10.324,19.4,534,235.29,75.48
8522,132.4,9,11.564,19.5,524.3,235.29,75.52
8523,134.7,9,10.343,17.5,509.6,235.29,75.51
8524,136.6,9,10.486,16.2,437.3,225.88,75.49
8525,138.1,9,11.04,14,390.7,225.88,75.51
8526,135.7,10,13.913,17,367.4,221.18,75.5
8527,139,9,7.754,14.6,380.9,221.18,75.5
8528,138.8,9,11.295,14.5,325.2,218.82,75.49
8529,137.5,9,7.249,12.7,350.8,218.82,75.52
8530,137.9,9,11.681,15.8,341.6,218.82,75.5
8531,152.1,9,7.732,6.3,52.8,214.12,28.9
8532,148.5,10,11.475,12.5,249.4,211.76,73.51
8533,144,9,8.657,11.7,368.4,214.12,73.89
8534,144,9,7.421,11.1,372,209.41,74.28
8535,143.8,9,8.208,11.3,376.6,207.06,74.76
8536,144.1,9,7.949,12.1,389.6,207.06,72.87
8537,144.2,10,7.728,12.8,372.9,200,66.87
8538,143.9,29,6.941,11,221.3,188.24,15.19
8539,147.5,29,6.822,10.3,318.4,185.88,73.49
8540,147.4,30,9.152,8.1,299.3,185.88,74.57
8541,146.5,29,7.043,8.2,311.2,181.18,74.78
8542,146.1,29,6.971,8.7,316.6,169.41,74.45
8543,145.5,29,7.23,9.4,315.9,150.59,74.77
8544,144.9,29,6.675,9.9,313.2,141.18,74.86
8545,144.8,29,6.915,9.8,330.7,124.71,74.57
8546,144.5,29,8.005,10.4,344.5,110.59,74.59
8547,145.2,29,7.219,10,340.1,105.88,74.38
8548,145.4,29,8.781,9.8,341.5,96.47,74.53
8549,145.6,29,6.908,9.2,330.9,94.12,74.26
8550,145.6,29,8.5,9.8,329.3,98.82,74.51
8551,148,30,6.541,7.8,160.4,117.65,48.68
8552,149.4,29,5.791,7.7,158.8,134.12,48.69
8553,151.3,30,7.56,7.8,55.1,160,48.91
8555,149.3,29,5.214,6.6,126.2,171.76,27.84
8556,151.4,29,5.488,6.4,110.8,188.24,27.83
8558,151.1,29,5.316,6.5,77.3,207.06,28.07
8559,149.3,29,5.818,8,137,216.47,48.57
8560,147.6,29,6.173,9.2,147.3,216.47,73.08
8562,144.7,30,10.077,12.2,15.4,207.06,74.61
8563,145,29,6.649,11.4,23.2,204.71,74.36
8564,144.7,29,7.841,11.5,17.7,202.35,80.77
8565,144.3,29,6.792,11.6,23.3,190.59,80.34
8566,144.5,29,6.645,11.3,26.3,160,80.64
8567,144.6,29,6.762,11.4,27.4,150.59,80.77
8568,144.8,29,6.848,11.3,31.6,162.35,80.73
8569,143.4,29,7.361,14.6,21.2,195.29,80.6
8570,142.6,29,7.11,14.6,15.2,197.65,80.2
8571,145.2,29,7.226,12.7,16.3,192.94,80.81
8572,144.9,29,7.286,11.2,16.8,190.59,80.43
8573,144.6,29,6.492,11.3,14.9,190.59,80.83
8574,144.1,29,6.848,11.9,19,185.88,80.53
8575,144.2,29,6.889,11.9,22.7,181.18,80.62
8576,144.2,29,6.668,11.7,31.6,174.12,80.63
8577,144.6,29,7.642,11.5,82.3,171.76,80.45
8578,144,29,7.492,12,118.5,169.41,80.67
8579,144.4,29,6.514,11.6,41.6,169.41,80.67
8580,144.4,30,7.237,11.7,24,167.06,80.9
8581,144.5,29,6.616,11.3,17.9,169.41,80.3
8582,144.8,29,6.563,10.9,19.4,169.41,80.72
8583,144.7,29,6.589,11,28.1,171.76,80.75
8584,144.5,29,6.732,11.1,23.4,169.41,80.75
8585,144.6,29,6.911,11.4,23,169.41,88.04
8586,143.7,29,7.14,12.2,41.9,174.12,100.35
8587,142.8,30,7.402,12.9,74.3,176.47,100.64
8588,142.6,29,7.342,13.1,68.5,176.47,100.47
8589,142.4,29,7.301,13.3,77.4,176.47,100.76
8590,142.6,29,7.327,13,68.4,178.82,100.77
8591,142.5,29,7.185,13.1,67.4,181.18,100.56
8592,142.5,29,7.294,13.5,66,178.82,100.3
8593,142.2,29,7.174,13.8,60.3,178.82,100.53
8594,141.9,29,7.091,14.1,67.6,176.47,100.7
8595,141.4,29,7.387,14.6,80.3,185.88,100.59
8596,141.6,29,7.653,14.5,79,185.88,100.6
8597,141.8,29,7.548,14.2,80,188.24,100.26
8598,142,30,9.504,14.7,67.7,195.29,100.69
8599,141.4,30,9.95,15.1,76,195.29,100.52
8600,141.7,29,7.432,17,91.1,200,100.86
8601,139,29,7.114,17.9,94.1,202.35,100.69
8602,140.2,30,11.328,18.7,79.5,200,100.69
8603,141.2,30,9.909,16.3,108.1,197.65,100.52
8604,141.7,29,7.346,14.5,102.1,192.94,101.03
8605,141.6,29,8.522,14.7,71.3,190.59,101.29
8606,141.9,29,7.601,14.1,79.3,188.24,100.78
8607,141.9,29,8.698,15,94.8,188.24,100.85
8608,140.7,29,7.788,15.1,95.3,188.24,100.95
8609,140.7,29,7.545,15.1,102.6,188.24,101.03
8610,141.5,29,7.661,14.8,96.6,195.29,100.86
8611,141.8,29,7.421,14.4,97.2,197.65,100.86
8612,142.1,29,6.934,13.6,77.7,200,100.95
8613,142.1,29,7.492,13.9,58.5,197.65,101.29
8614,141.6,29,6.975,14.1,64.5,197.65,101.04
8615,141.8,29,7.335,14.1,78.1,195.29,100.55
8616,141.3,29,7.395,14.4,81.1,195.29,100.78
8617,141.4,29,8.286,14.6,100.9,195.29,100.97
8618,141.4,30,11.516,17.8,75.9,192.94,100.99
8619,139.7,30,14.869,20,102.7,195.29,99.72
8620,138.5,29,8.47,18,161.2,197.65,100.68
8621,136.7,29,7.443,21,134.3,200,100.94
8622,136.6,29,8.062,19.9,135.7,202.35,79.55
8623,137,29,8.414,19.1,159,209.41,100.88
8624,138.8,29,8.23,18.4,156.1,216.47,100.72
8625,139,29,7.417,17.6,133.3,221.18,101.04
8626,137.8,29,8.818,19.1,113.3,230.59,100.89
8627,150,29,6.983,13.2,262.2,242.35,97.67
8628,143.1,29,7.653,14.8,340.1,249.41,99.92
8629,142.1,29,7.683,15,361.6,251.76,99.92
8630,142.2,29,7.968,14.9,373.2,256.47,100.01
8631,142.6,29,8.77,15,354.8,261.18,100.38
8632,142.2,29,7.837,18.1,364.6,263.53,100.27
8633,138.9,29,7.515,18.4,374.4,268.23,99.9
8634,143.1,29,7.612,18.1,374.5,277.65,100.14
8635,142.9,29,7.222,14.2,355.7,294.12,100.47
8636,143,29,7.17,14.2,345.3,294.12,99.88
8637,142.3,29,7.537,15,349.7,294.12,100.34
8638,142,29,7.361,15.3,346.5,303.53,100.43
8639,141.8,29,7.541,15.5,342.3,305.88,100.43
8640,142,29,7.058,15.1,334.3,308.23,100.52
8641,142.5,29,7.207,14.9,343.5,308.23,100.3
8642,143,29,6.979,14.3,343.5,308.23,100.05
8643,142.7,29,7.279,14.4,333.3,298.82,100.17
8644,142.9,29,7.016,14,333.6,289.41,100.25
8645,142.9,29,7.271,14.3,339.9,284.71,100.17
8646,142.7,29,7.983,19.5,317,284.71,99.83
8647,139.7,29,9.133,21.1,442.8,254.12,100.44
8648,141.7,29,8.137,16.9,425.1,237.65,100.44
8649,141.7,29,7.421,17.3,382.4,228.24,100.69
8650,140.3,29,8.073,18.2,408.8,162.35,99.99
8651,140.2,29,7.59,17.6,371.4,155.29,100.01
8652,140.7,29,7.653,17.5,387.3,160,100.09
8653,141.8,29,7.807,15.8,377.7,190.59,100.26
8654,142,29,7.972,15,353.2,214.12,100.01
8655,142.1,29,7.518,15.7,344.5,230.59,100
8656,140.9,29,7.901,17,382.7,237.65,100.35
8657,139.5,29,7.515,22.1,377.3,237.65,100.01
8658,134.7,29,7.728,23.5,344.3,240,96.76
8659,134.7,29,7.537,22.4,343.2,240,51.82
8660,142.2,29,5.615,16.9,389.2,244.71,24
8661,146.9,29,6.672,17.9,473.7,244.71,38
8662,149.7,29,5.263,9.7,358.1,247.06,30.43
8663,149.7,29,4.817,9.4,358.4,247.06,29.82
8664,149.8,29,4.574,9.3,313.2,263.53,18.76
8665,149.1,29,4.709,9.9,286,275.29,18.74
8666,149.9,29,4.353,10.1,318.7,287.06,18.73
8667,152.1,29,4.66,7.2,298.8,296.47,18.74
8668,151.4,29,4.712,9.6,311.4,301.18,25.32
8669,146.9,29,6.792,10.8,362.4,301.18,49.34
8670,146.7,29,5.743,12,199,298.82,71.94
8671,144.8,29,6.799,12.5,262.2,298.82,75.27
8672,144.6,29,6.05,12.6,253.3,298.82,75.49
8673,144.6,29,7.073,12.9,264.8,291.77,75.49
8674,144.4,29,6.252,12.8,272.3,265.88,75.49
8675,144.9,29,6.155,12.5,270.3,254.12,75.5
8676,144.7,30,9.122,13.3,262.8,247.06,75.49
8677,144.7,29,6.514,13,267.6,263.53,75.51
8678,145.4,29,6.114,12.2,258.7,265.88,75.53
8679,145.4,30,10.564,12.8,245.4,261.18,75.49
8680,144.8,29,7.766,12.7,244.8,254.12,75.49
8681,144.9,29,5.967,12.3,251.5,242.35,75.49
8682,144.5,29,5.911,12.8,260.3,237.65,75.48
8683,144.3,30,9.901,14.3,268.4,240,75.5
8684,143.8,29,6.769,13.6,275,251.76,75.48
8685,143.3,29,7.451,14.5,302.7,254.12,75.49
8686,143.4,29,6.616,13.8,308.1,235.29,75.49
8687,143.5,29,6.469,13.7,294.6,192.94,75.49
8688,142.8,29,7.316,14.9,308.4,169.41,75.51
8689,142,30,8.35,15.9,305.6,174.12,75.47
8690,141.5,30,11.609,17.2,328.2,209.41,75.49
8691,142.1,29,6.998,16,346.6,232.94,75.49
8692,144.2,29,6.462,14.6,285.4,280,75.49
8693,144.8,29,7.492,12.9,256.2,322.35,75.49
8694,145.7,29,6.046,12,250.5,336.47,75.49
8695,145.9,29,5.926,15.5,237.9,357.65,75.51
8696,141.2,29,8.5,19.4,267.7,360,75.48
8697,138.2,30,9.882,21.7,326.8,371.77,74.91
8698,140.1,29,8.256,20.3,427,385.88,75.54
8699,144.5,29,7.196,16.6,418,395.29,75.53
8700,144.7,29,7.084,14.1,286.5,395.29,75.53
8701,142.6,30,8.564,18.2,340.6,390.59,75.48
8702,138,29,7.563,23.1,341.3,388.23,75.26
8703,137.1,29,8.669,22.5,434.5,376.47,68.74
8704,139.2,30,9.354,19.9,442,369.41,75.66
8705,140.2,29,7.084,17.5,411.2,350.59,75.53
8706,139.6,29,7.039,18.4,392.6,348.23,75.51
8707,138.3,29,7.533,19.6,414.2,341.18,75.53
8708,136.9,29,8.073,22,431.7,331.77,75.5
8709,135.5,29,9.699,22.5,358.1,324.71,73.27
8710,136.9,30,11.268,21.8,425.1,310.59,59.9
8711,140.4,29,7.702,20.3,447.6,310.59,75.47
8712,143.4,29,7.665,16.2,402.7,303.53,75.52
8713,144.4,30,9.137,14.6,301.1,284.71,75.53
8714,145.3,29,5.432,12.4,299,261.18,75.49
8715,145.6,29,5.409,11.6,252.9,247.06,75.51
8716,145.2,30,9.399,13.8,239.3,247.06,75.54
8717,145,29,5.259,12.6,251.3,240,75.55
8718,145,29,5.316,13.1,240.7,230.59,75.49
8719,144.1,30,8.084,14.4,239.2,228.24,75.49
8720,143.2,29,5.668,14.3,247.7,218.82,75.49
8721,155.4,24,3.858,4.9,37.6,223.53,30.02
8722,151.2,24,5.158,9.1,193.2,235.29,74.68
8723,147.6,24,5.567,10.2,243.5,240,74.55
8724,146.6,24,9.455,12.7,248,230.59,74.57
8725,145.6,24,7.147,12.6,335,218.82,74.68
8726,146.8,24,7.335,11.1,313.3,216.47,74.73
8727,148.7,24,9.688,11,377.5,195.29,73.73
8728,149.1,24,4.51,10.4,358.3,141.18,28.06
8729,150.1,24,9.279,10.5,242.4,141.18,28.16
8730,149.5,24,7.582,10.7,402.2,150.59,28.12
8731,145.9,24,6.155,15.3,451.3,157.65,27.99
8732,141.7,24,7.279,19.9,461.4,150.59,71.77
8733,137.6,24,8.02,21,414.1,145.88,72.65
8734,140.4,24,8.987,19.1,408.7,145.88,74.03
8735,142.3,24,7.852,16.3,380,150.59,74.67
8736,142.4,24,7.709,15.4,393.9,152.94,74.46
8737,143.8,24,7.62,15.2,405,150.59,74.31
8738,144,24,7.541,13.6,363.4,141.18,74.69
8739,143.9,24,6.574,13.5,308.4,148.24,75
8740,143.5,24,7.747,14,337.4,162.35,74.55
8741,143.4,24,8.62,14.4,336,174.12,74.35
8742,145.6,24,8.601,14.1,276.1,176.47,74.52
8743,145.8,24,6.473,11.8,255,181.18,74.93
8744,145,24,6.413,12.1,259.3,183.53,74.53
8745,144.9,24,6.391,12.4,269.7,190.59,74.48
8746,144.6,24,6.529,12.9,277.6,192.94,74.43
8747,144.5,24,7.061,13.2,424.5,190.59,74.82
8748,147.2,24,6.35,12.3,460.5,192.94,68.03
8749,147.2,24,5.6,10,402.9,190.59,44.02
8750,147,24,5.623,10.8,398.9,197.65,43.94
8751,145.9,24,5.679,13.4,400,197.65,44.24
8752,143.2,24,7.327,17.6,397.8,197.65,43.48
8753,142.1,24,7.028,17.2,379.3,197.65,44.01
8754,141.9,24,6.125,17.8,282.9,188.24,40.47
8755,139.8,24,6.747,18.9,445.4,185.88,29.6
8756,151.3,24,6.645,16.8,460.1,171.76,25.05
8757,152.5,24,4.675,6.7,180,143.53,24.73
8758,152.1,24,4.45,6.8,292.1,127.06,24.75
8759,150.8,24,4.027,9.6,283.7,122.35,23.54
8760,148.8,24,4.244,10.1,156.1,122.35,18.75
8761,149.6,24,4.259,9.7,283.1,117.65,18.76
8762,149.4,24,5.413,10.9,223.4,110.59,49.35
8763,145.8,24,6.342,14,224.6,110.59,75.78
8764,143.1,24,8.35,14.6,260.8,120,75.47
8765,143.3,24,7.773,14.8,273,122.35,75.49
8766,142.8,24,8.624,15.3,304.7,129.41,75.49
8767,141.7,24,7.432,15.9,316.5,141.18,75.5
8768,141.3,24,7.207,17,321.5,157.65,75.5
8769,139.8,24,7.309,20.8,320.4,176.47,75.42
8770,137.6,24,7.957,20.6,263.8,192.94,57.54
8771,137.7,24,7.537,19.6,233.9,200,27.55
8772,138.3,24,7.856,19.6,314.4,214.12,47.59
8773,139.1,24,8.193,19,389.1,216.47,75.48
8774,141.3,24,7.717,17.6,382.8,209.41,75.5
8775,142.3,24,7.241,15.6,334,204.71,75.49
8776,142.2,24,8.751,16.2,311.8,204.71,75.51
8777,141.2,24,9.575,16.5,316,204.71,75.51
8778,140.8,24,8.89,16.7,334,202.35,75.48
8779,141,24,10.617,17.7,331.1,197.65,75.48
8780,139.6,24,7.391,18.8,361.6,192.94,75.49
8781,138.1,24,7.301,20.1,360.7,181.18,74.66
8782,138,24,7.447,19.7,363.1,162.35,50.89
8783,138.7,24,8.174,18.9,384.7,136.47,74.79
8784,147.1,24,9.365,18.4,487,183.53,75.49
8785,149.7,24,4.566,9.9,363.2,225.88,24.72
8786,149.9,24,4.851,9.4,219.6,225.88,24.69
8787,149.9,24,4.548,9.5,334.2,223.53,24.66
8788,148.6,24,4.413,9.1,326.5,218.82,27.08
8789,147,24,5.9,13.4,222.4,211.76,75.08
8790,142.3,24,10.339,20.2,244.3,211.76,75.46
8791,139.9,25,14.198,20.4,266.4,211.76,72.31
8792,142.4,24,7.189,18,341.1,202.35,75.24
8793,142.6,24,6.518,14.6,304.7,190.59,75.51
8794,142.5,24,6.571,14.7,288.3,188.24,75.53
8795,142.6,24,7.399,14.9,340.7,178.82,75.53
8796,142.5,24,6.672,14.9,297.3,174.12,75.48
8797,142.1,24,6.867,15.2,295.8,171.76,75.49
8798,142.1,24,7.219,15.4,293.1,150.59,75.52
8799,142.5,24,6.945,15.1,301.8,124.71,75.49
8800,142.5,24,6.81,14.8,300.9,122.35,75.49
8801,142.3,24,6.616,14.8,293,124.71,75.48
8802,142.5,24,6.559,14.8,291.4,148.24,75.49
8803,142.4,24,6.822,14.9,290.6,162.35,75.49
8804,142.8,24,6.608,14.4,279.3,174.12,75.49
8805,143.2,24,9.197,15.1,271.6,185.88,75.49
8806,143,24,7.886,14.9,283.6,192.94,75.49
8807,143.3,24,6.769,13.8,275.4,202.35,75.51
8808,143.4,24,6.739,13.8,286,202.35,75.53
8809,143.5,24,6.496,13.9,278.8,202.35,75.52
8810,143.5,24,6.645,13.9,252.4,211.76,75.55
8811,143.5,24,6.192,13.8,249.8,216.47,75.53
8812,143.7,24,9.403,15.6,242.8,218.82,75.53
8813,142.4,25,16.172,19.9,191.8,230.59,75.49
8814,140.6,25,14.475,20.4,301.4,237.65,75.82
8815,140.6,24,6.552,16.6,301.5,240,75.7
8816,151.3,30,6.005,10.2,240.8,240,73.85
8817,146.5,30,8.125,11.3,294.9,242.35,74.57
8818,146.2,30,6.604,11.1,304.3,249.41,74.38
8819,145.6,30,6.732,11.5,331.4,254.12,74.65
8820,145.3,30,7.413,11.9,393.9,256.47,74.71
8821,145,30,7.05,14.9,341.3,251.76,74.77
8822,141.6,30,7.185,16.3,358.9,254.12,74.69
8823,144.4,30,6.717,16,360.8,258.82,74.54
8824,144.4,30,6.732,12.8,343.7,265.88,74.34
8825,144.5,30,6.829,12.6,332.4,265.88,74.19
8826,144.4,30,6.754,13,441.8,261.18,74.65
8827,146.6,30,6.645,12.8,484.1,258.82,72.43
8828,147.5,30,5.507,10.2,439,251.76,48.17
8829,147.2,30,5.222,9.9,435.5,254.12,48.08
8830,147.5,30,5.248,9.8,436.6,270.59,48.16
8831,148.8,30,8.676,9.6,440.4,272.94,48.39
8832,150.7,30,9.849,9.4,382.3,287.06,45.61
8833,151.2,30,8.069,7.9,366.9,298.82,23.26
8834,150,30,4.682,8.6,373.3,308.23,31.03
8835,147.7,30,6.754,12.1,282,322.35,82.84
8836,144.8,30,8.807,13,340.6,327.06,84.46
8837,144.5,30,6.365,12.7,337.2,352.94,84.54
8838,144.3,30,6.533,13.2,349.7,360,84.29
8839,143.4,30,6.75,15.2,365.2,369.41,84.54
8840,141.4,30,7.252,18.1,395.5,367.06,84.64
8841,138.5,30,7.121,21.4,395.4,369.41,84.3
8842,135.9,30,7.59,21.7,405.6,371.77,78.12
8843,136.2,30,6.522,21.2,344.6,360,43.25
8844,136.3,30,6.327,20.9,314.9,352.94,34.3
8845,137.1,30,9.167,20.8,297.4,334.12,28.48
8846,141.6,30,5.949,19.3,233.9,317.65,28.58
8847,136.9,30,9.212,22.6,356.5,312.94,68.7
8848,136.6,30,10.849,21.8,402,303.53,70.74
8849,136.4,30,11.205,22,390.1,301.18,73.68
8850,138.1,30,7.979,21.2,461.5,303.53,83.89
8851,145.2,14,6.904,14.2,290,310.59,84.35
8852,140.2,14,10.204,16.4,308.3,317.65,84.54
8853,137.7,15,10.141,18.8,322.5,336.47,84.79
8854,137.7,14,6.769,18,326.3,341.18,84.7
8855,140.3,15,9.717,16.5,305.1,348.23,84.88
8856,139.2,14,8.38,15.9,445.2,355.29,84.79
8857,139.9,14,7.189,15.1,397.1,371.77,84.88
8858,140.4,14,7.05,14.7,332.5,376.47,85.05
8859,141,14,8.755,14.6,316.9,392.94,85.06
8860,140,14,10.452,16.9,327.4,397.65,84.8
8861,140.7,14,9.961,16.6,339.4,402.35,84.96
8862,141,14,8.522,14.6,326.4,402.35,85.3
8863,139.9,15,13.501,18.6,247.9,388.23,84.89
8864,139.2,14,10.122,18,350.6,383.53,85.22
8865,140.2,14,7.065,15.2,350.3,371.77,84.95
8866,140,14,7.144,15.4,310.8,360,84.87
8867,140.2,14,7.496,16,351.1,324.71,84.88
8868,146.5,14,6.477,14,425.3,298.82,73
8869,148.5,14,4.945,8.2,328.4,230.59,24.75
8870,148.2,14,5.068,8.2,198,214.12,24.69
8871,146.2,14,5.368,10.5,359.3,195.29,42.67
8872,143.7,14,6.012,12.2,414.6,190.59,49.92
8873,143.2,14,6.331,13,406.5,195.29,68.39
8874,141.1,14,7.016,14.1,281,214.12,69.74
8875,140.4,14,7.118,14.4,299.3,244.71,74.94
8876,140.2,14,7.11,15.1,294.4,256.47,75.49
8877,139.2,14,7.541,20.9,299.8,261.18,75.31
8878,132.7,14,7.942,22.9,317.1,268.23,73.66
8879,132.5,14,8.646,23.1,342.5,275.29,61.57
8880,133.2,14,8.71,22.9,430.8,282.35,73.33
8881,133.5,14,9.654,23,503.2,305.88,72.52
8882,143.9,14,6.099,18.2,433.2,357.65,38.7
8883,136.3,14,7.043,19.2,486,378.82,38.59
8884,141.9,15,11.83,18.1,546.5,385.88,38.58
8885,140.8,14,5.694,15.6,463.6,388.23,38.4
8886,145.3,14,5.567,13.9,277.4,390.59,38.83
8887,144.9,14,6.035,11.3,281.5,397.65,39.13
8888,144,14,6.211,13.7,447.3,392.94,39.11
8889,144.7,14,7.005,12.7,446.8,395.29,39.19
8890,144.7,14,6.391,10.3,426.3,397.65,47.45
8891,144.5,14,6.728,12.6,276.4,388.23,69.77
8892,142,14,6.885,14.3,271.8,367.06,70.08
8893,140.8,14,6.732,14.5,294,369.41,70.14
8894,140.7,15,9.74,16,293.4,369.41,70.11
8895,141.5,14,7.046,15.4,323.8,367.06,70.4
8896,141.4,14,6.844,15.7,278.8,357.65,70.36
8897,138.6,14,8.376,16.6,336.2,352.94,70.23
8898,140.6,14,7.076,15.8,355.8,348.23,70.32
8899,140.4,14,7.698,14.6,307.9,345.88,70.26
8900,140.1,14,6.653,14.5,314.8,345.88,70.24
8901,140.9,14,6.638,14,314.7,343.53,70.49
8902,141,14,6.601,14,302.4,341.18,70.1
8903,140.6,14,6.687,14.3,293.8,355.29,70.24
8904,141,14,6.559,13.7,297.6,362.35,70.35
8905,141,14,7.013,13.9,275.7,348.23,70.35
8906,140.8,14,6.762,14.2,286.6,303.53,70.33
8907,140.7,14,6.413,15.3,288.7,251.76,70.18
8908,139.5,14,6.529,15.1,288.7,303.53,70.32
8909,139.7,14,6.2,15.4,292.5,338.82,70.47
8910,152.2,14,4.293,4.7,305.7,392.94,30.6
8911,150.3,14,4.304,4.3,312,425.88,24.95
8912,152.5,14,4.192,4.4,312.4,449.41,18.58
8913,152.2,14,4.27,4.4,299.5,451.77,18.57
8914,150.2,14,5.098,6.8,348.5,463.53,36.38
8915,147.3,14,5.638,9.2,392.7,463.53,59.9
8916,144.7,14,6.518,15.7,277.6,456.47,73.52
8917,138.5,14,8.275,18.3,322.1,442.35,83.29
8918,140.4,14,8.796,18.5,352.6,428.23,84.87
8919,140.3,14,10.115,16,353.5,428.23,84.38
8920,139,14,10.853,18.4,388.4,465.88,83.95
8921,139.5,14,9.111,16.6,397.1,470.59,84.46
8922,139.7,14,7.279,15.1,371.1,482.35,84.72
8923,139.6,14,7.582,15.3,342.1,484.71,84.47
8924,139.5,14,7.642,15.3,358.9,482.35,84.47
8925,139.2,14,7.766,15.8,371.6,468.23,84.47
8926,138.6,14,7.59,16,371.8,416.47,84.63
8927,138.7,14,7.886,16.1,380.1,470.59,84.72
8928,138.7,14,8.152,16.3,373.5,505.88,84.55
8929,139.3,14,7.874,15.9,365.2,581.18,84.12
8930,139.9,14,7.781,15.3,367.4,585.88,84.54
8931,140.4,14,7.384,14.6,348.1,581.18,84.63
8932,140.5,15,9.995,16.3,429,578.82,84.38
8933,141,14,8.114,16.1,431.4,574.12,84.46
8934,141.6,14,7.934,13.4,345.9,578.82,84.55
8935,141.3,14,7.222,13.9,324.6,581.18,84.72
8936,140.4,14,7.185,19.9,307.1,578.82,84.46
8937,135.4,14,9.268,21.4,481.5,576.47,84.63
8938,137.8,14,9.53,19.5,476.5,583.53,84.36
8939,138.2,14,7.578,16.6,396.1,588.23,84.63
8940,138,14,8.545,17.1,377,588.23,84.72
8941,138.9,14,7.792,16.6,395.1,588.23,84.12
8942,139.2,14,7.376,15.5,360,588.23,84.8
8943,138.9,14,7.653,16,359.8,597.65,84.81
8944,138.5,14,7.282,16.1,362.3,597.65,84.88
8945,139,14,8.286,16.3,365.2,600,84.8
8946,139.3,14,8.594,16,392.2,600,85.07
8947,139.5,14,7.331,15.1,374.8,600,84.54
8948,138.5,14,7.661,20.6,350.2,600,84.79
8949,137.1,14,7.571,20.4,377.4,600,85.14
8950,140.2,14,7.234,17.1,341.6,600,85.14
8951,140.8,14,6.882,14.4,328.9,600,84.81
8952,140.8,14,6.852,13.7,301.7,600,84.63
8953,140.7,14,7.046,14.4,304.7,585.88,84.8
8954,140.2,14,6.878,14.8,302.3,588.23,84.98
8955,139.6,14,9.107,16.1,329.9,590.59,84.89
8956,138.7,14,7.687,15.9,357,597.65,84.8
8957,138.6,14,7.5,16.3,354.3,600,84.81
8958,137.8,14,7.605,17.2,354.4,588.23,85.06
8959,137.4,14,7.799,17.3,380.1,588.23,84.96
8960,136.9,14,10.587,19.6,362.9,588.23,85.15
8961,137,14,10.459,19.8,395.2,585.88,84.73
8962,139,14,8.069,17.4,400.9,590.59,85.06
8963,139.4,14,7.26,15.4,341.4,592.94,84.89
8964,139.4,14,7.41,15.5,333.7,600,84.71
8965,138.7,14,7.26,16.2,334.5,595.29,84.98
8966,138.4,14,7.466,16.5,349.9,592.94,84.98
8967,137.9,14,7.709,18.7,356.1,585.88,84.79
8968,136.9,14,7.964,18.9,384.2,588.23,84.98
8969,137.8,14,7.668,17.4,379.1,590.59,84.88
8970,137.8,14,7.492,17.7,350,585.88,84.8
8971,138.3,14,7.668,17.8,363,590.59,84.97
8972,144.6,14,7.724,14.7,184.4,600,46.37
8973,139.2,14,10.617,22.1,223.9,600,83.63
8974,137.5,14,10.441,22,397.1,600,84.97
